Company ID;Event ID;Event description;Order number;Order date;Order time;Stat order date;Stat L/D;Delivery;Payment;Table number;Customer name;Department;I/T;Item;Variants;Item with variants;Quantity;Price;Amount
20;3;FESTA D'AUTUNNO 2026;16;2026-09-06;15:28:52;2026-09-06;L;T;E;413;Gianni;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;16;2026-09-06;15:28:52;2026-09-06;L;T;E;413;Gianni;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;2,00;5,00;10,00
20;3;FESTA D'AUTUNNO 2026;16;2026-09-06;15:28:52;2026-09-06;L;T;E;413;Gianni;BAR;I;ROSSA MEDIA;;ROSSA MEDIA;1,00;5,50;5,50
20;3;FESTA D'AUTUNNO 2026;17;2026-09-06;15:29:53;2026-09-06;L;A;E;;Massimo Mattelato;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;17;2026-09-06;15:29:53;2026-09-06;L;A;E;;Massimo Mattelato;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;17;2026-09-06;15:29:53;2026-09-06;L;A;E;;Massimo Mattelato;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;17;2026-09-06;15:29:53;2026-09-06;L;A;E;;Massimo Mattelato;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;17;2026-09-06;15:29:53;2026-09-06;L;A;E;;Massimo Mattelato;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;5,00;3,00;15,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;PRIMI;K;PENNE RAGU';;PENNE RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;PRIMI;K;PENNE FORMAGGI;;PENNE FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;PRIMI;K;GNOCCHI ANATRA;;GNOCCHI ANATRA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;4,00;3,00;12,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;3,00;5,00;15,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;ROSSO MEZZO;;ROSSO MEZZO;1,00;2,50;2,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;CROSTATA;;CROSTATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;PROFITEROLES;;PROFITEROLES;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;TORTA NONNA;;TORTA NONNA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;MERINGATA;;MERINGATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;1,00;1,50;1,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;CAFFE';;CAFFE';2,00;1,00;2,00
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;CAFFE';CORRETTO SANBUCA;CAFFE' CORRETTO SANBUCA;1,00;1,50;1,50
20;3;FESTA D'AUTUNNO 2026;18;2026-09-06;15:31:16;2026-09-06;L;T;E;204;;BAR;I;DECAFFEINATO;;DECAFFEINATO;1,00;1,20;1,20
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;PRIMI;K;GNOCCHI ANATRA;;GNOCCHI ANATRA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;3,00;3,00;9,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;SECONDI;I;VERDURE GRIGLIATE;;VERDURE GRIGLIATE;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;19;2026-09-06;16:59:46;2026-09-06;L;T;C;412;;BAR;I;ACQUA NATURALE LITRO;;ACQUA NATURALE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;20;2026-09-06;17:00:23;2026-09-06;L;A;E;;Riccardo Remone;SECONDI;K;BIS;;BIS;2,00;6,50;13,00
20;3;FESTA D'AUTUNNO 2026;20;2026-09-06;17:00:23;2026-09-06;L;A;E;;Riccardo Remone;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;20;2026-09-06;17:00:23;2026-09-06;L;A;E;;Riccardo Remone;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;20;2026-09-06;17:00:23;2026-09-06;L;A;E;;Riccardo Remone;SECONDI;K;SALSICCE;;SALSICCE;4,00;6,00;24,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;PRIMI;K;PENNE RAGU';;PENNE RAGU';2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;2,00;5,00;10,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;ROSSA MEDIA;;ROSSA MEDIA;1,00;5,50;5,50
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;ACQUA NATURALE LITRO;;ACQUA NATURALE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;TORTA NONNA;;TORTA NONNA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;CROSTATA;;CROSTATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;PROFITEROLES;;PROFITEROLES;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;CAFFE';;CAFFE';2,00;1,00;2,00
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;1,00;1,50;1,50
20;3;FESTA D'AUTUNNO 2026;21;2026-09-06;17:01:33;2026-09-06;L;T;E;406;;BAR;I;DECAFFEINATO;;DECAFFEINATO;1,00;1,20;1,20
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;SECONDI;I;VERDURE GRIGLIATE;;VERDURE GRIGLIATE;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;2,00;12,00;24,00
20;3;FESTA D'AUTUNNO 2026;22;2026-09-06;17:18:29;2026-09-06;L;T;C;106;;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;2,00;1,50;3,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;PRIMI;K;GNOCCHI ANATRA;;GNOCCHI ANATRA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;23;2026-09-06;23:02:06;2026-09-06;D;A;E;;Filippo Ravaglia;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;5,00;3,00;15,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;PRIMI;K;PENNE RAGU';;PENNE RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;SECONDI;K;SALSICCE;;SALSICCE;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;BAR;I;COCACOLA;;COCACOLA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;24;2026-09-06;23:03:08;2026-09-06;D;T;C;205;;BAR;I;ACQUA NATURALE MEZZO;;ACQUA NATURALE MEZZO;1,00;2,00;2,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;PRIMI;I;RAVIOLI;;RAVIOLI;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;PRIMI;I;TAGLIERE SALUMI;;TAGLIERE SALUMI;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;2,00;14,00;28,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;BOTTIGLIA CABERNET;;BOTTIGLIA CABERNET;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;ACQUA FRIZZANTE LITRO;;ACQUA FRIZZANTE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;3,00;1,50;4,50
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;CAFFE';;CAFFE';1,00;1,00;1,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;PROFITEROLES;;PROFITEROLES;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;MERINGATA;;MERINGATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;25;2026-09-06;23:05:03;2026-09-06;D;T;E;306;;BAR;I;TORTA NONNA;;TORTA NONNA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;PIZZERIA;K;MARGHERITA;;MARGHERITA;1,00;5,00;5,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;PIZZERIA;K;FUNGHI;;FUNGHI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;PIZZERIA;K;CRUDO;+ SALAMINO;CRUDO + SALAMINO;1,00;10,50;10,50
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;COCACOLA;;COCACOLA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;ARANCIATA;;ARANCIATA;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;ACQUA NATURALE MEZZO;;ACQUA NATURALE MEZZO;1,00;2,00;2,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;TARTUFO NERO;;TARTUFO NERO;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;TARTUFO BIANCO;;TARTUFO BIANCO;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;26;2026-09-06;23:06:25;2026-09-06;D;T;C;105;;BAR;I;CREMA CAFFE';;CREMA CAFFE';3,00;2,50;7,50
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;PIZZERIA;K;SICILIANA;;SICILIANA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;PIZZERIA;K;VERDURE;;VERDURE;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;PIZZERIA;K;FORMAGGI;+ SALAMINO;FORMAGGI + SALAMINO;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;3,00;5,00;15,00
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;BAR;I;MERINGATA;;MERINGATA;3,00;3,50;10,50
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;BAR;I;SGROPPINO;;SGROPPINO;3,00;2,50;7,50
20;3;FESTA D'AUTUNNO 2026;27;2026-09-06;23:07:36;2026-09-06;D;T;E;412;;BAR;I;CAFFE';;CAFFE';3,00;1,00;3,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;K;COSTICINE;;COSTICINE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;6,00;3,00;18,00
20;3;FESTA D'AUTUNNO 2026;28;2026-09-06;23:08:59;2026-09-06;D;A;E;;Renzo Gobbato;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;PRIMI;K;PENNE RAGU';;PENNE RAGU';2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;2,00;14,00;28,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;ACQUA NATURALE LITRO;;ACQUA NATURALE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;ACQUA FRIZZANTE LITRO;;ACQUA FRIZZANTE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;COCACOLA;;COCACOLA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;PROFITEROLES;;PROFITEROLES;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;TORTA NONNA;;TORTA NONNA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;MERINGATA;;MERINGATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;SGROPPINO;;SGROPPINO;3,00;2,50;7,50
20;3;FESTA D'AUTUNNO 2026;29;2026-09-06;23:13:14;2026-09-06;D;T;E;405;Carlo;BAR;I;CREMA CAFFE';;CREMA CAFFE';2,00;2,50;5,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;1,00;5,00;5,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;ROSSA MEDIA;;ROSSA MEDIA;1,00;5,50;5,50
